knowledge_id,source_url,collected_at,rewrite_mode,fetch_method,notes
WC-RULE-00149,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00150,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00151,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00152,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00153,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00154,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00155,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00156,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00157,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00158,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00159,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00160,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00161,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00162,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00163,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00164,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00165,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00166,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00167,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00168,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00169,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00170,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00171,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00172,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00173,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00174,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00175,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00176,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00177,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00178,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00179,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00180,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00181,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00182,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00183,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00184,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00185,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00186,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00187,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00188,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00189,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00190,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00191,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00192,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00193,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00194,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00195,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00196,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00197,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00198,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00199,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00200,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 14
WC-RULE-00201,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00202,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00203,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00204,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00205,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00206,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00207,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00208,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00209,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00210,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00211,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00212,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00213,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00214,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00215,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00216,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00217,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00218,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00219,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00220,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00221,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00222,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00223,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00224,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00225,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00226,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00227,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00228,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00229,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00230,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00231,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00232,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00233,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00234,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00235,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00236,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00237,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00238,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00239,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00240,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00241,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00242,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00243,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00244,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00245,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00246,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00247,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00248,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00249,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00250,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 12
WC-RULE-00251,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00252,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00253,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00254,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00255,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00256,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00257,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00258,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00259,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00260,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00261,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00262,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00263,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00264,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00265,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00266,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00267,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00268,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00269,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00270,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00271,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00272,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00273,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00274,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00275,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00276,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00277,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00278,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00279,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00280,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00281,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00282,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00283,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00284,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00285,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00286,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00287,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00288,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00289,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00290,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00291,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00292,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00293,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00294,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00295,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00296,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00297,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00298,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00299,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00300,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 3
WC-RULE-00301,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00302,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00303,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00304,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00305,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00306,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00307,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00308,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00309,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00310,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00311,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00312,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00313,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00314,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00315,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00316,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00317,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00318,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00319,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00320,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00321,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00322,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00323,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00324,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00325,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00326,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00327,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00328,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00329,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00330,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00331,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00332,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00333,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00334,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00335,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00336,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00337,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00338,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00339,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00340,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00341,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00342,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00343,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00344,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00345,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00346,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00347,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00348,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00349,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00350,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 Law 7
WC-RULE-00351,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00352,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00353,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00354,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00355,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00356,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00357,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00358,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00359,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00360,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00361,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00362,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00363,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00364,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00365,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00366,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00367,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00368,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00369,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00370,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00371,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00372,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00373,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00374,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
WC-RULE-00375,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=IFAB Laws of the Game 2024/25 VAR Protocol
